ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
sand-Palula-fiftyeight-1,,sand-Palula,fiftyeight,dubhisɑ́-ee-ɑʂʈóos,dubhisɑ́-ee-ɑʂʈóos,,,,,,,
sand-Palula-fiftynine-1,,sand-Palula,fiftynine,dubhisɑ́-ee-ɑɳɑbʰís,dubhisɑ́-ee-ɑɳɑbʰís,,,,,,,
sand-Palula-sixty-1,,sand-Palula,sixty,tróobhisɑ́,tróobhisɑ́,,,,,,,
sand-Palula-sixtyone-1,,sand-Palula,sixtyone,tróobhisɑ́-ee-ɑ́ɑk,tróobhisɑ́-ee-ɑ́ɑk,,,,,,,
sand-Palula-sixtytwo-1,,sand-Palula,sixtytwo,tróobhisɑ́-ee-dúu,tróobhisɑ́-ee-dúu,,,,,,,
sand-Palula-sixtythree-1,,sand-Palula,sixtythree,tróobhisɑ́-ee-tróo,tróobhisɑ́-ee-tróo,,,,,,,
sand-Palula-sixtyfour-1,,sand-Palula,sixtyfour,tróobhisɑ́-ee-cúur,tróobhisɑ́-ee-cúur,,,,,,,
sand-Palula-sixtyfive-1,,sand-Palula,sixtyfive,tróobhisɑ́-ee-pɑ́ɑnɟ,tróobhisɑ́-ee-pɑ́ɑnɟ,,,,,,,
sand-Palula-sixtysix-1,,sand-Palula,sixtysix,tróobhisɑ́-ee-ʂo,tróobhisɑ́-ee-ʂo,,,,,,,
sand-Palula-sixtyseven-1,,sand-Palula,sixtyseven,tróobhisɑ́-ee-sɑ́ɑt,tróobhisɑ́-ee-sɑ́ɑt,,,,,,,
sand-Palula-sixtyeight-1,,sand-Palula,sixtyeight,tróobhisɑ́-ee-ɑ́ɑʂʈ,tróobhisɑ́-ee-ɑ́ɑʂʈ,,,,,,,
sand-Palula-sixtynine-1,,sand-Palula,sixtynine,tróobhisɑ́-ee-núu,tróobhisɑ́-ee-núu,,,,,,,
sand-Palula-seventy-1,,sand-Palula,seventy,tróobhisɑ́-ee-dɑ́ɑs,tróobhisɑ́-ee-dɑ́ɑs,,,,,,,
sand-Palula-seventyone-1,,sand-Palula,seventyone,tróobhisɑ́-ee-ɑkóos,tróobhisɑ́-ee-ɑkóos,,,,,,,
sand-Palula-seventytwo-1,,sand-Palula,seventytwo,tróobhisɑ́-ee-bóos,tróobhisɑ́-ee-bóos,,,,,,,
sand-Palula-seventythree-1,,sand-Palula,seventythree,tróobhisɑ́-ee-tríis,tróobhisɑ́-ee-tríis,,,,,,,
sand-Palula-seventyfour-1,,sand-Palula,seventyfour,tróobhisɑ́-ee-cɑndíis,tróobhisɑ́-ee-cɑndíis,,,,,,,
sand-Palula-seventyfive-1,,sand-Palula,seventyfive,tróobhisɑ́-ee-pɑnɟíis,tróobhisɑ́-ee-pɑnɟíis,,,,,,,
sand-Palula-seventysix-1,,sand-Palula,seventysix,tróobhisɑ́-ee-ʂoɽíis,tróobhisɑ́-ee-ʂoɽíis,,,,,,,
sand-Palula-seventyseven-1,,sand-Palula,seventyseven,tróobhisɑ́-ee-sɑɑtóos,tróobhisɑ́-ee-sɑɑtóos,,,,,,,
sand-Palula-seventyeight-1,,sand-Palula,seventyeight,tróobhisɑ́-ee-ɑʂʈóos,tróobhisɑ́-ee-ɑʂʈóos,,,,,,,
sand-Palula-seventynine-1,,sand-Palula,seventynine,tróobhisɑ́-ee-ɑɳɑbʰís,tróobhisɑ́-ee-ɑɳɑbʰís,,,,,,,
sand-Palula-eighty-1,,sand-Palula,eighty,cúurbhisɑ́,cúurbhisɑ́,,,,,,,
sand-Palula-eightyone-1,,sand-Palula,eightyone,cúurbhisɑ́-ee-ɑ́ɑk,cúurbhisɑ́-ee-ɑ́ɑk,,,,,,,
sand-Palula-eightytwo-1,,sand-Palula,eightytwo,cúurbhisɑ́-ee-dúu,cúurbhisɑ́-ee-dúu,,,,,,,
sand-Palula-eightythree-1,,sand-Palula,eightythree,cúurbhisɑ́-ee-tróo,cúurbhisɑ́-ee-tróo,,,,,,,
sand-Palula-eightyfour-1,,sand-Palula,eightyfour,cúurbhisɑ́-ee-cúur,cúurbhisɑ́-ee-cúur,,,,,,,
sand-Palula-eightyfive-1,,sand-Palula,eightyfive,cúurbhisɑ́-ee-pɑ́ɑnɟ,cúurbhisɑ́-ee-pɑ́ɑnɟ,,,,,,,
sand-Palula-eightysix-1,,sand-Palula,eightysix,cúurbhisɑ́-ee-ʂo,cúurbhisɑ́-ee-ʂo,,,,,,,
sand-Palula-eightyseven-1,,sand-Palula,eightyseven,cúurbhisɑ́-ee-sɑ́ɑt,cúurbhisɑ́-ee-sɑ́ɑt,,,,,,,
sand-Palula-eightyeight-1,,sand-Palula,eightyeight,cúurbhisɑ́-ee-ɑ́ɑʂʈ,cúurbhisɑ́-ee-ɑ́ɑʂʈ,,,,,,,
sand-Palula-eightynine-1,,sand-Palula,eightynine,cúurbhisɑ́-ee-núu,cúurbhisɑ́-ee-núu,,,,,,,
sand-Palula-ninety-1,,sand-Palula,ninety,cúurbhisɑ́-ee-dɑ́ɑs,cúurbhisɑ́-ee-dɑ́ɑs,,,,,,,
sand-Palula-ninetyone-1,,sand-Palula,ninetyone,cúurbhisɑ́-ee-ɑkóos,cúurbhisɑ́-ee-ɑkóos,,,,,,,
sand-Palula-ninetytwo-1,,sand-Palula,ninetytwo,cúurbhisɑ́-ee-bóos,cúurbhisɑ́-ee-bóos,,,,,,,
sand-Palula-ninetythree-1,,sand-Palula,ninetythree,cúurbhisɑ́-ee-tríis,cúurbhisɑ́-ee-tríis,,,,,,,
sand-Palula-ninetyfour-1,,sand-Palula,ninetyfour,cúurbhisɑ́-ee-cɑndíis,cúurbhisɑ́-ee-cɑndíis,,,,,,,
sand-Palula-ninetyfive-1,,sand-Palula,ninetyfive,cúurbhisɑ́-ee-pɑnɟíis,cúurbhisɑ́-ee-pɑnɟíis,,,,,,,
sand-Palula-ninetysix-1,,sand-Palula,ninetysix,cúurbhisɑ́-ee-ʂoɽíis,cúurbhisɑ́-ee-ʂoɽíis,,,,,,,
sand-Palula-ninetyseven-1,,sand-Palula,ninetyseven,cúurbhisɑ́-ee-sɑɑtóos,cúurbhisɑ́-ee-sɑɑtóos,,,,,,,
sand-Palula-ninetyeight-1,,sand-Palula,ninetyeight,cúurbhisɑ́-ee-ɑʂʈóos,cúurbhisɑ́-ee-ɑʂʈóos,,,,,,,
sand-Palula-ninetynine-1,,sand-Palula,ninetynine,cúurbhisɑ́-ee-ɑɳɑbʰís,cúurbhisɑ́-ee-ɑɳɑbʰís,,,,,,,
sand-Palula-hundred-1,,sand-Palula,hundred,ɑ́ɑk sóo,ɑ́ɑk_sóo,,,,,,,
sand-Palula-thousand-1,,sand-Palula,thousand,ɑ́ɑk zir,ɑ́ɑk_zir,,,,,,,
sand-Rohingya-one-1,,sand-Rohingya,one,ek,ek,,,,,,,
sand-Rohingya-two-1,,sand-Rohingya,two,dui,dui,,,,,,,
sand-Rohingya-three-1,,sand-Rohingya,three,tin,tin,,,,,,,
sand-Rohingya-four-1,,sand-Rohingya,four,sɑir,sɑir,,,,,,,
sand-Rohingya-five-1,,sand-Rohingya,five,fɑñs,fɑñs,,,,,,,
sand-Rohingya-six-1,,sand-Rohingya,six,só,só,,,,,,,
sand-Rohingya-seven-1,,sand-Rohingya,seven,hɑ́ñt,hɑ́ñt,,,,,,,
sand-Rohingya-eight-1,,sand-Rohingya,eight,ɑñctʰo,ɑñctʰo,,,,,,,
sand-Rohingya-nine-1,,sand-Rohingya,nine,no,no,,,,,,,
sand-Rohingya-ten-1,,sand-Rohingya,ten,doc,doc,,,,,,,
sand-Rohingya-eleven-1,,sand-Rohingya,eleven,eɡɑro,eɡɑro,,,,,,,
sand-Rohingya-twelve-1,,sand-Rohingya,twelve,bɑró,bɑró,,,,,,,
sand-Rohingya-thirteen-1,,sand-Rohingya,thirteen,teró,teró,,,,,,,
sand-Rohingya-fourteen-1,,sand-Rohingya,fourteen,soiddó,soiddó,,,,,,,
sand-Rohingya-fifteen-1,,sand-Rohingya,fifteen,fundóroh,fundóroh,,,,,,,
sand-Rohingya-sixteen-1,,sand-Rohingya,sixteen,cúlloh,cúlloh,,,,,,,
sand-Rohingya-seventeen-1,,sand-Rohingya,seventeen,hɑ́ñtɑroh,hɑ́ñtɑroh,,,,,,,
sand-Rohingya-eighteen-1,,sand-Rohingya,eighteen,ɑñcɑ́roh,ɑñcɑ́roh,,,,,,,
sand-Rohingya-nineteen-1,,sand-Rohingya,nineteen,unnúic,unnúic,,,,,,,
sand-Rohingya-twenty-1,,sand-Rohingya,twenty,kuri,kuri,,,,,,,
sand-Rohingya-twentyone-1,,sand-Rohingya,twentyone,ekkuri-ek,ekkuri-ek,,,,,,,
sand-Rohingya-twentytwo-1,,sand-Rohingya,twentytwo,ekkuri-dui,ekkuri-dui,,,,,,,
sand-Rohingya-twentythree-1,,sand-Rohingya,twentythree,ekkuri-tin,ekkuri-tin,,,,,,,
sand-Rohingya-twentyfour-1,,sand-Rohingya,twentyfour,ekkuri-sɑir,ekkuri-sɑir,,,,,,,
sand-Rohingya-twentyfive-1,,sand-Rohingya,twentyfive,ekkuri-fɑñs,ekkuri-fɑñs,,,,,,,
sand-Rohingya-twentysix-1,,sand-Rohingya,twentysix,ekkuri-só,ekkuri-só,,,,,,,
sand-Rohingya-twentyseven-1,,sand-Rohingya,twentyseven,ekkuri-shɑ́ñt,ekkuri-shɑ́ñt,,,,,,,
sand-Rohingya-twentyeight-1,,sand-Rohingya,twentyeight,ekkuri-sɑñctʰo,ekkuri-sɑñctʰo,,,,,,,
sand-Rohingya-twentynine-1,,sand-Rohingya,twentynine,ekkuri-sno,ekkuri-sno,,,,,,,
sand-Rohingya-thirty-1,,sand-Rohingya,thirty,tiric,tiric,,,,,,,
sand-Rohingya-thirtyone-1,,sand-Rohingya,thirtyone,tiric-ek,tiric-ek,,,,,,,
sand-Rohingya-thirtytwo-1,,sand-Rohingya,thirtytwo,tiric-dui,tiric-dui,,,,,,,
sand-Rohingya-thirtythree-1,,sand-Rohingya,thirtythree,tiric-tin,tiric-tin,,,,,,,
sand-Rohingya-thirtyfour-1,,sand-Rohingya,thirtyfour,tiric-sɑir,tiric-sɑir,,,,,,,
sand-Rohingya-thirtyfive-1,,sand-Rohingya,thirtyfive,tiric-fɑñs,tiric-fɑñs,,,,,,,
sand-Rohingya-thirtysix-1,,sand-Rohingya,thirtysix,tiric-só,tiric-só,,,,,,,
sand-Rohingya-thirtyseven-1,,sand-Rohingya,thirtyseven,tiric-hɑ́ñt,tiric-hɑ́ñt,,,,,,,
sand-Rohingya-thirtyeight-1,,sand-Rohingya,thirtyeight,tiric-ɑñctʰo,tiric-ɑñctʰo,,,,,,,
sand-Rohingya-thirtynine-1,,sand-Rohingya,thirtynine,tiric-no,tiric-no,,,,,,,
sand-Rohingya-forty-1,,sand-Rohingya,forty,cɑlic,cɑlic,,,,,,,
sand-Rohingya-fortyone-1,,sand-Rohingya,fortyone,cɑlic-ek,cɑlic-ek,,,,,,,
sand-Rohingya-fortytwo-1,,sand-Rohingya,fortytwo,cɑlic-dui,cɑlic-dui,,,,,,,
sand-Rohingya-fortythree-1,,sand-Rohingya,fortythree,cɑlic-tin,cɑlic-tin,,,,,,,
sand-Rohingya-fortyfour-1,,sand-Rohingya,fortyfour,cɑlic-sɑir,cɑlic-sɑir,,,,,,,
sand-Rohingya-fortyfive-1,,sand-Rohingya,fortyfive,cɑlic-fɑñs,cɑlic-fɑñs,,,,,,,
sand-Rohingya-fortysix-1,,sand-Rohingya,fortysix,cɑlic-só,cɑlic-só,,,,,,,
sand-Rohingya-fortyseven-1,,sand-Rohingya,fortyseven,cɑlic-hɑ́ñt,cɑlic-hɑ́ñt,,,,,,,
sand-Rohingya-fortyeight-1,,sand-Rohingya,fortyeight,cɑlic-ɑñctʰo,cɑlic-ɑñctʰo,,,,,,,
sand-Rohingya-fortynine-1,,sand-Rohingya,fortynine,cɑlic-no,cɑlic-no,,,,,,,
sand-Rohingya-fifty-1,,sand-Rohingya,fifty,fonjɑic,fonjɑic,,,,,,,
sand-Rohingya-fiftyone-1,,sand-Rohingya,fiftyone,fonjɑic-ek,fonjɑic-ek,,,,,,,
sand-Rohingya-fiftytwo-1,,sand-Rohingya,fiftytwo,fonjɑic-dui,fonjɑic-dui,,,,,,,
sand-Rohingya-fiftythree-1,,sand-Rohingya,fiftythree,fonjɑic-tin,fonjɑic-tin,,,,,,,
sand-Rohingya-fiftyfour-1,,sand-Rohingya,fiftyfour,fonjɑic-sɑir,fonjɑic-sɑir,,,,,,,
sand-Rohingya-fiftyfive-1,,sand-Rohingya,fiftyfive,fonjɑic-fɑñs,fonjɑic-fɑñs,,,,,,,
sand-Rohingya-fiftysix-1,,sand-Rohingya,fiftysix,fonjɑic-só,fonjɑic-só,,,,,,,
sand-Rohingya-fiftyseven-1,,sand-Rohingya,fiftyseven,fonjɑic-hɑ́ñt,fonjɑic-hɑ́ñt,,,,,,,
sand-Rohingya-fiftyeight-1,,sand-Rohingya,fiftyeight,fonjɑic-ɑñctʰo,fonjɑic-ɑñctʰo,,,,,,,
sand-Rohingya-fiftynine-1,,sand-Rohingya,fiftynine,fonjɑic-no,fonjɑic-no,,,,,,,
sand-Rohingya-sixty-1,,sand-Rohingya,sixty,ɑ́it,ɑ́it,,,,,,,
sand-Rohingya-sixtyone-1,,sand-Rohingya,sixtyone,ɑ́it-ek,ɑ́it-ek,,,,,,,
sand-Rohingya-sixtytwo-1,,sand-Rohingya,sixtytwo,ɑ́it-dui,ɑ́it-dui,,,,,,,
sand-Rohingya-sixtythree-1,,sand-Rohingya,sixtythree,ɑ́it-tin,ɑ́it-tin,,,,,,,
sand-Rohingya-sixtyfour-1,,sand-Rohingya,sixtyfour,ɑ́it-sɑir,ɑ́it-sɑir,,,,,,,
sand-Rohingya-sixtyfive-1,,sand-Rohingya,sixtyfive,ɑ́it-fɑñs,ɑ́it-fɑñs,,,,,,,
sand-Rohingya-sixtysix-1,,sand-Rohingya,sixtysix,ɑ́it-só,ɑ́it-só,,,,,,,
sand-Rohingya-sixtyseven-1,,sand-Rohingya,sixtyseven,ɑ́it-hɑ́ñt,ɑ́it-hɑ́ñt,,,,,,,
sand-Rohingya-sixtyeight-1,,sand-Rohingya,sixtyeight,ɑ́it-ɑñctʰo,ɑ́it-ɑñctʰo,,,,,,,
sand-Rohingya-sixtynine-1,,sand-Rohingya,sixtynine,ɑ́it-no,ɑ́it-no,,,,,,,
sand-Rohingya-seventy-1,,sand-Rohingya,seventy,óttoir,óttoir,,,,,,,
sand-Rohingya-seventyone-1,,sand-Rohingya,seventyone,óttoir-ek,óttoir-ek,,,,,,,
sand-Rohingya-seventytwo-1,,sand-Rohingya,seventytwo,óttoir-dui,óttoir-dui,,,,,,,
sand-Rohingya-seventythree-1,,sand-Rohingya,seventythree,óttoir-tin,óttoir-tin,,,,,,,
sand-Rohingya-seventyfour-1,,sand-Rohingya,seventyfour,óttoir-sɑir,óttoir-sɑir,,,,,,,
sand-Rohingya-seventyfive-1,,sand-Rohingya,seventyfive,óttoir-fɑñs,óttoir-fɑñs,,,,,,,
sand-Rohingya-seventysix-1,,sand-Rohingya,seventysix,óttoir-só,óttoir-só,,,,,,,
sand-Rohingya-seventyseven-1,,sand-Rohingya,seventyseven,óttoir-hɑ́ñt,óttoir-hɑ́ñt,,,,,,,
sand-Rohingya-seventyeight-1,,sand-Rohingya,seventyeight,óttoir-ɑñctʰo,óttoir-ɑñctʰo,,,,,,,
sand-Rohingya-seventynine-1,,sand-Rohingya,seventynine,óttoir-no,óttoir-no,,,,,,,
sand-Rohingya-eighty-1,,sand-Rohingya,eighty,ɑcí,ɑcí,,,,,,,
sand-Rohingya-eightyone-1,,sand-Rohingya,eightyone,ɑcí-ek,ɑcí-ek,,,,,,,
sand-Rohingya-eightytwo-1,,sand-Rohingya,eightytwo,ɑcí-dui,ɑcí-dui,,,,,,,
sand-Rohingya-eightythree-1,,sand-Rohingya,eightythree,ɑcí-tin,ɑcí-tin,,,,,,,
sand-Rohingya-eightyfour-1,,sand-Rohingya,eightyfour,ɑcí-sɑir,ɑcí-sɑir,,,,,,,
sand-Rohingya-eightyfive-1,,sand-Rohingya,eightyfive,ɑcí-fɑñs,ɑcí-fɑñs,,,,,,,
sand-Rohingya-eightysix-1,,sand-Rohingya,eightysix,ɑcí-só,ɑcí-só,,,,,,,
sand-Rohingya-eightyseven-1,,sand-Rohingya,eightyseven,ɑcí-hɑ́ñt,ɑcí-hɑ́ñt,,,,,,,
sand-Rohingya-eightyeight-1,,sand-Rohingya,eightyeight,ɑcí-ɑñctʰo,ɑcí-ɑñctʰo,,,,,,,
sand-Rohingya-eightynine-1,,sand-Rohingya,eightynine,ɑcí-no,ɑcí-no,,,,,,,
sand-Rohingya-ninety-1,,sand-Rohingya,ninety,nobboi,nobboi,,,,,,,
sand-Rohingya-ninetyone-1,,sand-Rohingya,ninetyone,nobboi-ek,nobboi-ek,,,,,,,
sand-Rohingya-ninetytwo-1,,sand-Rohingya,ninetytwo,nobboi-dui,nobboi-dui,,,,,,,
sand-Rohingya-ninetythree-1,,sand-Rohingya,ninetythree,nobboi-tin,nobboi-tin,,,,,,,
sand-Rohingya-ninetyfour-1,,sand-Rohingya,ninetyfour,nobboi-sɑir,nobboi-sɑir,,,,,,,
sand-Rohingya-ninetyfive-1,,sand-Rohingya,ninetyfive,nobboi-fɑñs,nobboi-fɑñs,,,,,,,
sand-Rohingya-ninetysix-1,,sand-Rohingya,ninetysix,nobboi-só,nobboi-só,,,,,,,
sand-Rohingya-ninetyseven-1,,sand-Rohingya,ninetyseven,nobboi-hɑ́ñt,nobboi-hɑ́ñt,,,,,,,
sand-Rohingya-ninetyeight-1,,sand-Rohingya,ninetyeight,nobboi-ɑñctʰo,nobboi-ɑñctʰo,,,,,,,
sand-Rohingya-ninetynine-1,,sand-Rohingya,ninetynine,nobboi-no,nobboi-no,,,,,,,
sand-Rohingya-hundred-1,,sand-Rohingya,hundred,ek-ćot,ek-ćot,,,,,,,
sand-Rohingya-hundred-2,,sand-Rohingya,hundred,cót,cót,,,,,,,
sand-Rohingya-thousand-1,,sand-Rohingya,thousand,ek-ɑ́zɑr,ek-ɑ́zɑr,,,,,,,
sand-Rajbongshi-one-1,,sand-Rajbongshi,one,ɛk,ɛk,,,,,,,
sand-Rajbongshi-two-1,,sand-Rajbongshi,two,dui,dui,,,,,,,
sand-Rajbongshi-three-1,,sand-Rajbongshi,three,tin,tin,,,,,,,
sand-Rajbongshi-four-1,,sand-Rajbongshi,four,cɑir,cɑir,,,,,,,
sand-Rajbongshi-five-1,,sand-Rajbongshi,five,pɑc,pɑc,,,,,,,
sand-Rajbongshi-six-1,,sand-Rajbongshi,six,tʃɔe,tʃɔe,,,,,,,
sand-Rajbongshi-seven-1,,sand-Rajbongshi,seven,tʃɑ:t,tʃɑ:t,,,,,,,
sand-Rajbongshi-eight-1,,sand-Rajbongshi,eight,ɑ:ʈʰ,ɑ:ʈʰ,,,,,,,
sand-Rajbongshi-nine-1,,sand-Rajbongshi,nine,nɔe,nɔe,,,,,,,
sand-Rajbongshi-ten-1,,sand-Rajbongshi,ten,dos,dos,,,,,,,
sand-Rajbongshi-eleven-1,,sand-Rajbongshi,eleven,eɡɑro,eɡɑro,,,,,,,
sand-Rajbongshi-twelve-1,,sand-Rajbongshi,twelve,bɑro,bɑro,,,,,,,
sand-Rajbongshi-thirteen-1,,sand-Rajbongshi,thirteen,tɛro,tɛro,,,,,,,
sand-Rajbongshi-fourteen-1,,sand-Rajbongshi,fourteen,coddo,coddo,,,,,,,
sand-Rajbongshi-fifteen-1,,sand-Rajbongshi,fifteen,ponoro,ponoro,,,,,,,
sand-Rajbongshi-sixteen-1,,sand-Rajbongshi,sixteen,solo,solo,,,,,,,
sand-Rajbongshi-seventeen-1,,sand-Rajbongshi,seventeen,sotoro,sotoro,,,,,,,
sand-Rajbongshi-eighteen-1,,sand-Rajbongshi,eighteen,ɑʈʰɑro,ɑʈʰɑro,,,,,,,
sand-Rajbongshi-nineteen-1,,sand-Rajbongshi,nineteen,unnis,unnis,,,,,,,
sand-Rajbongshi-twenty-1,,sand-Rajbongshi,twenty,bis,bis,,,,,,,
sand-Rajbongshi-twentyone-1,,sand-Rajbongshi,twentyone,ekus,ekus,,,,,,,
sand-Rajbongshi-twentytwo-1,,sand-Rajbongshi,twentytwo,bɑis,bɑis,,,,,,,
sand-Rajbongshi-twentythree-1,,sand-Rajbongshi,twentythree,teis,teis,,,,,,,
sand-Rajbongshi-twentyfour-1,,sand-Rajbongshi,twentyfour,cɔbbis,cɔbbis,,,,,,,
sand-Rajbongshi-twentyfive-1,,sand-Rajbongshi,twentyfive,poccis,poccis,,,,,,,
sand-Rajbongshi-twentysix-1,,sand-Rajbongshi,twentysix,tʃɑbbis,tʃɑbbis,,,,,,,
sand-Rajbongshi-twentyseven-1,,sand-Rajbongshi,twentyseven,tʃɑtɑis,tʃɑtɑis,,,,,,,
sand-Rajbongshi-twentyeight-1,,sand-Rajbongshi,twentyeight,ɑ:ʈɑis,ɑ:ʈɑis,,,,,,,
sand-Rajbongshi-twentynine-1,,sand-Rajbongshi,twentynine,untris,untris,,,,,,,
sand-Rajbongshi-thirty-1,,sand-Rajbongshi,thirty,tiɽis,tiɽis,,,,,,,
sand-Rajbongshi-thirtyone-1,,sand-Rajbongshi,thirtyone,ɛktiɽis,ɛktiɽis,,,,,,,
sand-Rajbongshi-thirtytwo-1,,sand-Rajbongshi,thirtytwo,botiɽis,botiɽis,,,,,,,
sand-Rajbongshi-thirtythree-1,,sand-Rajbongshi,thirtythree,tetiɽis,tetiɽis,,,,,,,
sand-Rajbongshi-thirtyfour-1,,sand-Rajbongshi,thirtyfour,cɔutiɽis,cɔutiɽis,,,,,,,
sand-Rajbongshi-thirtyfive-1,,sand-Rajbongshi,thirtyfive,poitiɽis,poitiɽis,,,,,,,
sand-Rajbongshi-thirtysix-1,,sand-Rajbongshi,thirtysix,cɔtiɽis,cɔtiɽis,,,,,,,
sand-Rajbongshi-thirtyseven-1,,sand-Rajbongshi,thirtyseven,tʃɑetiris,tʃɑetiris,,,,,,,
sand-Rajbongshi-thirtyeight-1,,sand-Rajbongshi,thirtyeight,ɑ:rtiɽis,ɑ:rtiɽis,,,,,,,
sand-Rajbongshi-thirtynine-1,,sand-Rajbongshi,thirtynine,unocollis,unocollis,,,,,,,
sand-Rajbongshi-forty-1,,sand-Rajbongshi,forty,collis,collis,,,,,,,
sand-Rajbongshi-fortyone-1,,sand-Rajbongshi,fortyone,ɛkcollis,ɛkcollis,,,,,,,
sand-Rajbongshi-fortytwo-1,,sand-Rajbongshi,fortytwo,bejɑlis,bejɑlis,,,,,,,
sand-Rajbongshi-fortythree-1,,sand-Rajbongshi,fortythree,tetɑlis,tetɑlis,,,,,,,
sand-Rajbongshi-fortyfour-1,,sand-Rajbongshi,fortyfour,cuʋɑlis,cuʋɑlis,,,,,,,
sand-Rajbongshi-fortyfive-1,,sand-Rajbongshi,fortyfive,poicolis,poicolis,,,,,,,
sand-Rajbongshi-fortysix-1,,sand-Rajbongshi,fortysix,cʰecolis,cʰecolis,,,,,,,
sand-Rajbongshi-fortyseven-1,,sand-Rajbongshi,fortyseven,sɑtcolis,sɑtcolis,,,,,,,
sand-Rajbongshi-fortyeight-1,,sand-Rajbongshi,fortyeight,ɑ:ʈʰcolis,ɑ:ʈʰcolis,,,,,,,
sand-Rajbongshi-fortynine-1,,sand-Rajbongshi,fortynine,unoponcɑs,unoponcɑs,,,,,,,
sand-Rajbongshi-fifty-1,,sand-Rajbongshi,fifty,poncɑs,poncɑs,,,,,,,
sand-Rajbongshi-fiftyone-1,,sand-Rajbongshi,fiftyone,ɛkɑnno,ɛkɑnno,,,,,,,
sand-Rajbongshi-fiftytwo-1,,sand-Rajbongshi,fiftytwo,bəhɑnno,bəhɑnno,,,,,,,
sand-Rajbongshi-fiftythree-1,,sand-Rajbongshi,fiftythree,tirpɑnno,tirpɑnno,,,,,,,
sand-Rajbongshi-fiftyfour-1,,sand-Rajbongshi,fiftyfour,cuʋɑnno,cuʋɑnno,,,,,,,
sand-Rajbongshi-fiftyfive-1,,sand-Rajbongshi,fiftyfive,puspɑnno,puspɑnno,,,,,,,
sand-Rajbongshi-fiftysix-1,,sand-Rajbongshi,fiftysix,cʰəpɑnno,cʰəpɑnno,,,,,,,
sand-Rajbongshi-fiftyseven-1,,sand-Rajbongshi,fiftyseven,sətɑnno,sətɑnno,,,,,,,
sand-Rajbongshi-fiftyeight-1,,sand-Rajbongshi,fiftyeight,əʈɑnno,əʈɑnno,,,,,,,
sand-Rajbongshi-fiftynine-1,,sand-Rajbongshi,fiftynine,unosɑiʈ,unosɑiʈ,,,,,,,
sand-Rajbongshi-sixty-1,,sand-Rajbongshi,sixty,sɑiʈ,sɑiʈ,,,,,,,
sand-Rajbongshi-sixtyone-1,,sand-Rajbongshi,sixtyone,ɛksoʈʈi,ɛksoʈʈi,,,,,,,
sand-Rajbongshi-sixtytwo-1,,sand-Rajbongshi,sixtytwo,bɑsoʈʈi,bɑsoʈʈi,,,,,,,
sand-Rajbongshi-sixtythree-1,,sand-Rajbongshi,sixtythree,tesoʈʈi,tesoʈʈi,,,,,,,
sand-Rajbongshi-sixtyfour-1,,sand-Rajbongshi,sixtyfour,cɔusoʈʈi,cɔusoʈʈi,,,,,,,
sand-Rajbongshi-sixtyfive-1,,sand-Rajbongshi,sixtyfive,poisoʈʈi,poisoʈʈi,,,,,,,
sand-Rajbongshi-sixtysix-1,,sand-Rajbongshi,sixtysix,ʃesoʈʈi,ʃesoʈʈi,,,,,,,
sand-Rajbongshi-sixtyseven-1,,sand-Rajbongshi,sixtyseven,cʰɑsoʈʈi,cʰɑsoʈʈi,,,,,,,
sand-Rajbongshi-sixtyeight-1,,sand-Rajbongshi,sixtyeight,ɑ:soʈʈi,ɑ:soʈʈi,,,,,,,
sand-Rajbongshi-sixtynine-1,,sand-Rajbongshi,sixtynine,unosottur,unosottur,,,,,,,
sand-Rajbongshi-seventy-1,,sand-Rajbongshi,seventy,sottur,sottur,,,,,,,
sand-Rajbongshi-seventyone-1,,sand-Rajbongshi,seventyone,ɛkɑtur,ɛkɑtur,,,,,,,
sand-Rajbongshi-seventytwo-1,,sand-Rajbongshi,seventytwo,bəhɑtur,bəhɑtur,,,,,,,
sand-Rajbongshi-seventythree-1,,sand-Rajbongshi,seventythree,tehɑtur,tehɑtur,,,,,,,
sand-Rajbongshi-seventyfour-1,,sand-Rajbongshi,seventyfour,cuʋɑtur,cuʋɑtur,,,,,,,
sand-Rajbongshi-seventyfive-1,,sand-Rajbongshi,seventyfive,pocɑtur,pocɑtur,,,,,,,
sand-Rajbongshi-seventysix-1,,sand-Rajbongshi,seventysix,cʰiɑtur,cʰiɑtur,,,,,,,
sand-Rajbongshi-seventyseven-1,,sand-Rajbongshi,seventyseven,ʃɑtɑtur,ʃɑtɑtur,,,,,,,
sand-Rajbongshi-seventyeight-1,,sand-Rajbongshi,seventyeight,ɑʈɑtur,ɑʈɑtur,,,,,,,
sand-Rajbongshi-seventynine-1,,sand-Rajbongshi,seventynine,unoɑʃi,unoɑʃi,,,,,,,
sand-Rajbongshi-eighty-1,,sand-Rajbongshi,eighty,ɑʃi,ɑʃi,,,,,,,
sand-Rajbongshi-eightyone-1,,sand-Rajbongshi,eightyone,ɛkɑʃi,ɛkɑʃi,,,,,,,
sand-Rajbongshi-eightytwo-1,,sand-Rajbongshi,eightytwo,beɽɑʃi,beɽɑʃi,,,,,,,
sand-Rajbongshi-eightythree-1,,sand-Rajbongshi,eightythree,teɽɑʃi,teɽɑʃi,,,,,,,
