"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Glosser","Alternate_gloss","Comment_glosser"
"7280","kwer1261-1-11-1","kwer1261-1",NA,"11",NA,"kumi na -mwe","kumi na -mwe",NA,NA,"10+{+}1","EAT",NA,NA
"7281","kwer1261-1-12-1","kwer1261-1",NA,"12",NA,"kumi na -mbili","kumi na -mbili",NA,NA,"10+{+}2","EAT",NA,NA
"7282","kwer1261-1-12-1","kwer1261-1",NA,"12",NA,"kumi na -mbili","kumi na -mbili",NA,NA,"10+{+}2","EAT",NA,NA
"7283","kwer1261-1-13-1","kwer1261-1",NA,"13",NA,"kumi na -natu","kumi na -natu",NA,NA,"10+{+}3","EAT",NA,NA
"7284","kwer1261-1-13-1","kwer1261-1",NA,"13",NA,"kumi na -natu","kumi na -natu",NA,NA,"10+{+}3","EAT",NA,NA
"7285","kwer1261-1-14-1","kwer1261-1",NA,"14",NA,"kumi na -nne","kumi na -nne",NA,NA,"10+{+}4","EAT",NA,NA
"7286","kwer1261-1-14-1","kwer1261-1",NA,"14",NA,"kumi na -nne","kumi na -nne",NA,NA,"10+{+}4","EAT",NA,NA
"7287","kwer1261-1-15-1","kwer1261-1",NA,"15",NA,"kumi na -tano","kumi na -tano",NA,NA,"10+{+}5","EAT",NA,NA
"7288","kwer1261-1-15-1","kwer1261-1",NA,"15",NA,"kumi na -tano","kumi na -tano",NA,NA,"10+{+}5","EAT",NA,NA
"7289","kwer1261-1-16-1","kwer1261-1",NA,"16",NA,"kumi na sita","kumi na sita",NA,NA,"10+{+}6","EAT",NA,NA
"7290","kwer1261-1-16-1","kwer1261-1",NA,"16",NA,"kumi na sita","kumi na sita",NA,NA,"10+{+}6","EAT",NA,NA
"7291","kwer1261-1-17-1","kwer1261-1",NA,"17",NA,"kumi na saba","kumi na saba",NA,NA,"10+{+}7","EAT",NA,NA
"7292","kwer1261-1-17-1","kwer1261-1",NA,"17",NA,"kumi na saba","kumi na saba",NA,NA,"10+{+}7","EAT",NA,NA
"7293","kwer1261-1-18-1","kwer1261-1",NA,"18",NA,"kumi na nane","kumi na nane",NA,NA,"10+{+}4'+4","EAT",NA,NA
"7294","kwer1261-1-18-1","kwer1261-1",NA,"18",NA,"kumi na nane","kumi na nane",NA,NA,"10+{+}4'+4","EAT",NA,NA
"7295","kwer1261-1-19-2","kwer1261-1",NA,"19",NA,"kenda","kenda",NA,NA,"[10]+9","EAT",NA,NA
"7296","kwer1261-1-19-2","kwer1261-1",NA,"19",NA,"kenda","kenda",NA,NA,"[10]+9","EAT",NA,NA
"7297","kwer1261-1-19-1","kwer1261-1",NA,"19",NA,"kumi na tisa","kumi na tisa",NA,NA,"10+{+}9’","EAT",NA,NA
"7298","kwer1261-1-19-1","kwer1261-1",NA,"19",NA,"kumi na tisa","kumi na tisa",NA,NA,"10+{+}9’","EAT",NA,NA
"7299","kwer1261-1-20-1","kwer1261-1",NA,"20",NA,"iʃirini","iʃirini",NA,NA,"2·10","EAT",NA,NA
"7300","kwer1261-1-20-1","kwer1261-1",NA,"20",NA,"iʃirini","iʃirini",NA,NA,"2·10","EAT",NA,NA
"7301","kwer1261-1-21-1","kwer1261-1",NA,"21",NA,"iʃirini na -mwe","iʃirini na -mwe",NA,NA,"(2·10)+{and}1","EAT",NA,NA
"7302","kwer1261-1-21-1","kwer1261-1",NA,"21",NA,"iʃirini na -mwe","iʃirini na -mwe",NA,NA,"(2·10)+{and}1","EAT",NA,NA
"7303","kwer1261-1-22-1","kwer1261-1",NA,"22",NA,"iʃirinina -mbili","iʃirinina -mbili",NA,NA,"(2·10)+{and}2","EAT",NA,NA
"7304","kwer1261-1-22-1","kwer1261-1",NA,"22",NA,"iʃirinina -mbili","iʃirinina -mbili",NA,NA,"(2·10)+{and}2","EAT",NA,NA
"7305","kwer1261-1-23-1","kwer1261-1",NA,"23",NA,"iʃirinina -natu","iʃirinina -natu",NA,NA,"(2·10)+{and}3","EAT",NA,NA
"7306","kwer1261-1-23-1","kwer1261-1",NA,"23",NA,"iʃirinina -natu","iʃirinina -natu",NA,NA,"(2·10)+{and}3","EAT",NA,NA
"7307","kwer1261-1-24-1","kwer1261-1",NA,"24",NA,"iʃirini na -nne","iʃirini na -nne",NA,NA,"(2·10)+{and}4","EAT",NA,NA
"7308","kwer1261-1-24-1","kwer1261-1",NA,"24",NA,"iʃirini na -nne","iʃirini na -nne",NA,NA,"(2·10)+{and}4","EAT",NA,NA
"7309","kwer1261-1-25-1","kwer1261-1",NA,"25",NA,"iʃirinina -tano","iʃirinina -tano",NA,NA,"(2·10)+{and}5","EAT",NA,NA
"7310","kwer1261-1-25-1","kwer1261-1",NA,"25",NA,"iʃirinina -tano","iʃirinina -tano",NA,NA,"(2·10)+{and}5","EAT",NA,NA
"7311","kwer1261-1-26-1","kwer1261-1",NA,"26",NA,"iʃirini na sita","iʃirini na sita",NA,NA,"(2·10)+{and}6","EAT",NA,NA
"7312","kwer1261-1-26-1","kwer1261-1",NA,"26",NA,"iʃirini na sita","iʃirini na sita",NA,NA,"(2·10)+{and}6","EAT",NA,NA
"7313","kwer1261-1-27-1","kwer1261-1",NA,"27",NA,"iʃirinina saba","iʃirinina saba",NA,NA,"(2·10)+{and}7","EAT",NA,NA
"7314","kwer1261-1-27-1","kwer1261-1",NA,"27",NA,"iʃirinina saba","iʃirinina saba",NA,NA,"(2·10)+{and}7","EAT",NA,NA
"7315","kwer1261-1-28-1","kwer1261-1",NA,"28",NA,"iʃirinina nane","iʃirinina nane",NA,NA,"(2·10)+{and}4'+4","EAT",NA,NA
"7316","kwer1261-1-28-1","kwer1261-1",NA,"28",NA,"iʃirinina nane","iʃirinina nane",NA,NA,"(2·10)+{and}4'+4","EAT",NA,NA
"7317","kwer1261-1-29-1","kwer1261-1",NA,"29",NA,"iʃirinina tisa","iʃirinina tisa",NA,NA,"(2·10)+{and}9","EAT",NA,NA
"7318","kwer1261-1-29-1","kwer1261-1",NA,"29",NA,"iʃirinina tisa","iʃirinina tisa",NA,NA,"(2·10)+{and}9","EAT",NA,NA
"7319","kwer1261-1-29-2","kwer1261-1",NA,"29",NA,"kenda","kenda",NA,NA,"[(2·10)]+9","EAT",NA,NA
"7320","kwer1261-1-29-2","kwer1261-1",NA,"29",NA,"kenda","kenda",NA,NA,"[(2·10)]+9","EAT",NA,NA
"7321","kwer1261-1-30-1","kwer1261-1",NA,"30",NA,"salasini","salasini",NA,NA,"3’·10'","EAT",NA,"(< Swahili  / Arabic )"
"7322","kwer1261-1-30-1","kwer1261-1",NA,"30",NA,"salasini","salasini",NA,NA,"3’·10'","EAT",NA,"(< Swahili  / Arabic )"
"7323","kwer1261-1-40-1","kwer1261-1",NA,"40",NA,"albaini","albaini",NA,NA,"4'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7324","kwer1261-1-40-1","kwer1261-1",NA,"40",NA,"albaini","albaini",NA,NA,"4'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7325","kwer1261-1-50-1","kwer1261-1",NA,"50",NA,"hamsini","hamsini",NA,NA,"5'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7326","kwer1261-1-50-1","kwer1261-1",NA,"50",NA,"hamsini","hamsini",NA,NA,"5'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7327","kwer1261-1-60-1","kwer1261-1",NA,"60",NA,"sitini","sitini",NA,NA,"6'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7328","kwer1261-1-60-1","kwer1261-1",NA,"60",NA,"sitini","sitini",NA,NA,"6'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7329","kwer1261-1-70-1","kwer1261-1",NA,"70",NA,"sabini","sabini",NA,NA,"7'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7330","kwer1261-1-70-1","kwer1261-1",NA,"70",NA,"sabini","sabini",NA,NA,"7'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7331","kwer1261-1-80-1","kwer1261-1",NA,"80",NA,"samarini","samarini",NA,NA,"8'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7332","kwer1261-1-80-1","kwer1261-1",NA,"80",NA,"samarini","samarini",NA,NA,"8'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7333","kwer1261-1-90-1","kwer1261-1",NA,"90",NA,"tisini","tisini",NA,NA,"9'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7334","kwer1261-1-90-1","kwer1261-1",NA,"90",NA,"tisini","tisini",NA,NA,"9'·10'","EAT",NA,"(< Swahili  / Arabic )"
"7335","kwer1261-1-100-1","kwer1261-1",NA,"100",NA,"mia","mia",NA,NA,"100","EAT",NA,"('mia' from Sw./Arabic )"
"7336","kwer1261-1-100-1","kwer1261-1",NA,"100",NA,"mia","mia",NA,NA,"100","EAT",NA,"('mia' from Sw./Arabic )"
"7337","kwer1261-1-200-1","kwer1261-1",NA,"200",NA,"mia mbili","mia mbili",NA,NA,"100·2","EAT",NA,NA
"7338","kwer1261-1-200-1","kwer1261-1",NA,"200",NA,"mia mbili","mia mbili",NA,NA,"100·2","EAT",NA,NA
"7339","kwer1261-1-1000-1","kwer1261-1",NA,"1000",NA,"alfu imwe","alfu imwe",NA,NA,"1000·1","EAT",NA,"(< 'alfu ' <Sw. / Arabic )"
"7340","kwer1261-1-1000-1","kwer1261-1",NA,"1000",NA,"alfu imwe","alfu imwe",NA,NA,"1000·1","EAT",NA,"(< 'alfu ' <Sw. / Arabic )"
"7341","kwer1261-1-2000-1","kwer1261-1",NA,"2000",NA,"alfu mbili","alfu mbili",NA,NA,"1000·2","EAT",NA,NA
"7342","kwer1261-1-2000-1","kwer1261-1",NA,"2000",NA,"alfu mbili","alfu mbili",NA,NA,"1000·2","EAT",NA,NA
"7343","""laar1238-1-1-1""","""laar1238-1""",NA,"1",NA,"""moʃi""","""moʃi""",NA,NA,"""1""","EAT",NA,NA
"7344","""laar1238-1-1-1""","""laar1238-1""",NA,"1",NA,"""moʃi""","""moʃi""",NA,NA,"""1""","EAT",NA,NA
"7345","""laar1238-1-2-1""","""laar1238-1""",NA,"2",NA,"""-oolé""","""-oolé""",NA,NA,"""2""","EAT",NA,NA
"7346","""laar1238-1-2-1""","""laar1238-1""",NA,"2",NA,"""-oolé""","""-oolé""",NA,NA,"""2""","EAT",NA,NA
"7347","""laar1238-1-3-1""","""laar1238-1""",NA,"3",NA,"""-tatú""","""-tatú""",NA,NA,"""3""","EAT",NA,NA
"7348","""laar1238-1-3-1""","""laar1238-1""",NA,"3",NA,"""-tatú""","""-tatú""",NA,NA,"""3""","EAT",NA,NA
"7349","""laar1238-1-4-1""","""laar1238-1""",NA,"4",NA,"""-yá""","""-yá""",NA,NA,"""4""","EAT",NA,NA
"7350","""laar1238-1-4-1""","""laar1238-1""",NA,"4",NA,"""-yá""","""-yá""",NA,NA,"""4""","EAT",NA,NA
"7351","""laar1238-1-5-1""","""laar1238-1""",NA,"5",NA,"""taanú""","""taanú""",NA,NA,"""5""","EAT","""5""",NA
"7352","""laar1238-1-5-1""","""laar1238-1""",NA,"5",NA,"""taanú""","""taanú""",NA,NA,"""5""","EAT","""5""",NA
"7353","""laar1238-1-6-1""","""laar1238-1""",NA,"6",NA,"""saambánu""","""saambánu""",NA,NA,"""5'+1'""","EAT",NA,NA
"7354","""laar1238-1-6-1""","""laar1238-1""",NA,"6",NA,"""saambánu""","""saambánu""",NA,NA,"""5'+1'""","EAT",NA,NA
"7355","""laar1238-1-7-1""","""laar1238-1""",NA,"7",NA,"""tsámbwáári""","""tsámbwáári""",NA,NA,"""5'+2'""","EAT",NA,"""sam = 5?"""
"7356","""laar1238-1-7-1""","""laar1238-1""",NA,"7",NA,"""tsámbwáári""","""tsámbwáári""",NA,NA,"""5'+2'""","EAT",NA,"""sam = 5?"""
"7357","""laar1238-1-8-1""","""laar1238-1""",NA,"8",NA,"""náána""","""náána""",NA,NA,"""8""","EAT","""4’+4""",NA
"7358","""laar1238-1-8-1""","""laar1238-1""",NA,"8",NA,"""náána""","""náána""",NA,NA,"""8""","EAT","""4’+4""",NA
"7359","""laar1238-1-9-1""","""laar1238-1""",NA,"9",NA,"""vwá""","""vwá""",NA,NA,"""9""","EAT",NA,NA
"7360","""laar1238-1-9-1""","""laar1238-1""",NA,"9",NA,"""vwá""","""vwá""",NA,NA,"""9""","EAT",NA,NA
"7361","""laar1238-1-10-1""","""laar1238-1""",NA,"10",NA,"""kuumí""","""kuumí""",NA,NA,"""10""","EAT",NA,NA
"7362","""laar1238-1-10-1""","""laar1238-1""",NA,"10",NA,"""kuumí""","""kuumí""",NA,NA,"""10""","EAT",NA,NA
"7363","""laar1238-1-11-1""","""laar1238-1""",NA,"11",NA,"""kuumí na mósi""","""kuumí na mósi""",NA,NA,"""10+{and}1""","EAT",NA,NA
"7364","""laar1238-1-11-1""","""laar1238-1""",NA,"11",NA,"""kuumí na mósi""","""kuumí na mósi""",NA,NA,"""10+{and}1""","EAT",NA,NA
"7365","""laar1238-1-12-1""","""laar1238-1""",NA,"12",NA,"""kuumí na -oolé""","""kuumí na -oolé""",NA,NA,"""10+{and}2""","EAT",NA,NA
"7366","""laar1238-1-12-1""","""laar1238-1""",NA,"12",NA,"""kuumí na -oolé""","""kuumí na -oolé""",NA,NA,"""10+{and}2""","EAT",NA,NA
"7367","""laar1238-1-13-1""","""laar1238-1""",NA,"13",NA,"""kuumí na -tatú""","""kuumí na -tatú""",NA,NA,"""10+{and}3""","EAT",NA,NA
"7368","""laar1238-1-13-1""","""laar1238-1""",NA,"13",NA,"""kuumí na -tatú""","""kuumí na -tatú""",NA,NA,"""10+{and}3""","EAT",NA,NA
"7369","""laar1238-1-14-1""","""laar1238-1""",NA,"14",NA,"""kuumí na -yá""","""kuumí na -yá""",NA,NA,"""10+{and}4""","EAT",NA,NA
"7370","""laar1238-1-14-1""","""laar1238-1""",NA,"14",NA,"""kuumí na -yá""","""kuumí na -yá""",NA,NA,"""10+{and}4""","EAT",NA,NA
"7371","""laar1238-1-15-1""","""laar1238-1""",NA,"15",NA,"""kuumí na taanú""","""kuumí na taanú""",NA,NA,"""10+{and}5""","EAT",NA,NA
"7372","""laar1238-1-15-1""","""laar1238-1""",NA,"15",NA,"""kuumí na taanú""","""kuumí na taanú""",NA,NA,"""10+{and}5""","EAT",NA,NA
"7373","""laar1238-1-16-1""","""laar1238-1""",NA,"16",NA,"""kuumí na saambánu""","""kuumí na saambánu""",NA,NA,"""10+{and}5’+1’""","EAT",NA,NA
"7374","""laar1238-1-16-1""","""laar1238-1""",NA,"16",NA,"""kuumí na saambánu""","""kuumí na saambánu""",NA,NA,"""10+{and}5’+1’""","EAT",NA,NA
"7375","""laar1238-1-17-1""","""laar1238-1""",NA,"17",NA,"""kuumí na tsámbwáári""","""kuumí na tsámbwáári""",NA,NA,"""10+{and}5’+2""","EAT",NA,NA
"7376","""laar1238-1-17-1""","""laar1238-1""",NA,"17",NA,"""kuumí na tsámbwáári""","""kuumí na tsámbwáári""",NA,NA,"""10+{and}5’+2""","EAT",NA,NA
"7377","""laar1238-1-18-1""","""laar1238-1""",NA,"18",NA,"""kuumí na náána""","""kuumí na náána""",NA,NA,"""10+{and}8""","EAT","""10+{+}4+4""",NA
"7378","""laar1238-1-18-1""","""laar1238-1""",NA,"18",NA,"""kuumí na náána""","""kuumí na náána""",NA,NA,"""10+{and}8""","EAT",NA,NA
"7379","""laar1238-1-19-1""","""laar1238-1""",NA,"19",NA,"""kuumí na vwá""","""kuumí na vwá""",NA,NA,"""10+{and}9""","EAT",NA,NA
"7380","""laar1238-1-19-1""","""laar1238-1""",NA,"19",NA,"""kuumí na vwá""","""kuumí na vwá""",NA,NA,"""10+{and}9""","EAT",NA,NA
"7381","""laar1238-1-20-1""","""laar1238-1""",NA,"20",NA,"""makuumí moolé""","""makuumí moolé""",NA,NA,"""{CL}10·{CL}2""","EAT",NA,NA
"7382","""laar1238-1-20-1""","""laar1238-1""",NA,"20",NA,"""makuumí moolé""","""makuumí moolé""",NA,NA,"""{CL}10·{CL}2""","EAT",NA,NA
"7383","""laar1238-1-21-1""","""laar1238-1""",NA,"21",NA,"""makuumí moolé na moʃi""","""makuumí moolé na moʃi""",NA,NA,"""({CL}10·{CL}2)+{and}1""","EAT",NA,NA
"7384","""laar1238-1-21-1""","""laar1238-1""",NA,"21",NA,"""makuumí moolé na moʃi""","""makuumí moolé na moʃi""",NA,NA,"""({CL}10·{CL}2)+{and}1""","EAT",NA,NA
"7385","""laar1238-1-22-1""","""laar1238-1""",NA,"22",NA,"""makuumí moolé na -oolé""","""makuumí moolé na -oolé""",NA,NA,"""({CL}10·{CL}2)+{and}2""","EAT",NA,NA
"7386","""laar1238-1-22-1""","""laar1238-1""",NA,"22",NA,"""makuumí moolé na -oolé""","""makuumí moolé na -oolé""",NA,NA,"""({CL}10·{CL}2)+{and}2""","EAT",NA,NA
"7387","""laar1238-1-23-1""","""laar1238-1""",NA,"23",NA,"""makuumí moolé na -tatú""","""makuumí moolé na -tatú""",NA,NA,"""({CL}10·{CL}2)+{and}3""","EAT",NA,NA
"7388","""laar1238-1-23-1""","""laar1238-1""",NA,"23",NA,"""makuumí moolé na -tatú""","""makuumí moolé na -tatú""",NA,NA,"""({CL}10·{CL}2)+{and}3""","EAT",NA,NA
"7389","""laar1238-1-24-1""","""laar1238-1""",NA,"24",NA,"""makuumí moolé na -yá""","""makuumí moolé na -yá""",NA,NA,"""({CL}10·{CL}2)+{and}4""","EAT",NA,NA
"7390","""laar1238-1-24-1""","""laar1238-1""",NA,"24",NA,"""makuumí moolé na -yá""","""makuumí moolé na -yá""",NA,NA,"""({CL}10·{CL}2)+{and}4""","EAT",NA,NA
"7391","""laar1238-1-25-1""","""laar1238-1""",NA,"25",NA,"""makuumí moolé na taanú""","""makuumí moolé na taanú""",NA,NA,"""({CL}10·{CL}2)+{and}5""","EAT",NA,NA
"7392","""laar1238-1-25-1""","""laar1238-1""",NA,"25",NA,"""makuumí moolé na taanú""","""makuumí moolé na taanú""",NA,NA,"""({CL}10·{CL}2)+{and}5""","EAT",NA,NA
"7393","""laar1238-1-26-1""","""laar1238-1""",NA,"26",NA,"""makuumí moolé na saambánu""","""makuumí moolé na saambánu""",NA,NA,"""({CL}10·{CL}2)+{and}5’+1’""","EAT",NA,NA
"7394","""laar1238-1-26-1""","""laar1238-1""",NA,"26",NA,"""makuumí moolé na saambánu""","""makuumí moolé na saambánu""",NA,NA,"""({CL}10·{CL}2)+{and}5’+1’""","EAT",NA,NA
"7395","""laar1238-1-27-1""","""laar1238-1""",NA,"27",NA,"""makuumí moolé na tsámbwáári""","""makuumí moolé na tsámbwáári""",NA,NA,"""({CL}10·{CL}2)+{and}5’+2’""","EAT",NA,NA
"7396","""laar1238-1-27-1""","""laar1238-1""",NA,"27",NA,"""makuumí moolé na tsámbwáári""","""makuumí moolé na tsámbwáári""",NA,NA,"""({CL}10·{CL}2)+{and}5’+2’""","EAT",NA,NA
"7397","""laar1238-1-28-1""","""laar1238-1""",NA,"28",NA,"""makuumí moolé na náána""","""makuumí moolé na náána""",NA,NA,"""({CL}10·{CL}2)+{and}8""","EAT","""({CL}10·{CL}2)+{and}4+4""",NA
"7398","""laar1238-1-28-1""","""laar1238-1""",NA,"28",NA,"""makuumí moolé na náána""","""makuumí moolé na náána""",NA,NA,"""({CL}10·{CL}2)+{and}8""","EAT","""({CL}10·{CL}2)+{and}4+4""",NA
"7399","""laar1238-1-29-1""","""laar1238-1""",NA,"29",NA,"""makuumí moolé na vwá""","""makuumí moolé na vwá""",NA,NA,"""({CL}10·{CL}2)+{and}9""","EAT",NA,NA
"7400","""laar1238-1-29-1""","""laar1238-1""",NA,"29",NA,"""makuumí moolé na vwá""","""makuumí moolé na vwá""",NA,NA,"""({CL}10·{CL}2)+{and}9""","EAT",NA,NA
"7401","""laar1238-1-30-1""","""laar1238-1""",NA,"30",NA,"""makuumí matátu""","""makuumí matátu""",NA,NA,"""{CL}10·{CL}3""","EAT",NA,NA
"7402","""laar1238-1-30-1""","""laar1238-1""",NA,"30",NA,"""makuumí matátu""","""makuumí matátu""",NA,NA,"""{CL}10·{CL}3""","EAT",NA,NA
"7403","""laar1238-1-40-1""","""laar1238-1""",NA,"40",NA,"""makuumí maná""","""makuumí maná""",NA,NA,"""{CL}10·{CL}4""","EAT",NA,NA
"7404","""laar1238-1-40-1""","""laar1238-1""",NA,"40",NA,"""makuumí maná""","""makuumí maná""",NA,NA,"""{CL}10·{CL}4""","EAT",NA,NA
"7405","""laar1238-1-50-1""","""laar1238-1""",NA,"50",NA,"""makuumí taanú""","""makuumí taanú""",NA,NA,"""{CL}10·{CL}5""","EAT",NA,NA
"7406","""laar1238-1-50-1""","""laar1238-1""",NA,"50",NA,"""makuumí taanú""","""makuumí taanú""",NA,NA,"""{CL}10·{CL}5""","EAT",NA,NA
"7407","""laar1238-1-60-1""","""laar1238-1""",NA,"60",NA,"""makuumí saambánu""","""makuumí saambánu""",NA,NA,"""{CL}10·({CL}5’+1’)""","EAT",NA,NA
"7408","""laar1238-1-60-1""","""laar1238-1""",NA,"60",NA,"""makuumí saambánu""","""makuumí saambánu""",NA,NA,"""{CL}10·({CL}5’+1’)""","EAT",NA,NA
"7409","""laar1238-1-70-1""","""laar1238-1""",NA,"70",NA,"""makuumí tsámbwáári""","""makuumí tsámbwáári""",NA,NA,"""{CL}10·({CL}5’+2’)""","EAT",NA,NA
"7410","""laar1238-1-70-1""","""laar1238-1""",NA,"70",NA,"""makuumí tsámbwáári""","""makuumí tsámbwáári""",NA,NA,"""{CL}10·({CL}5’+2’)""","EAT",NA,NA
"7411","""laar1238-1-80-1""","""laar1238-1""",NA,"80",NA,"""makuumí náána""","""makuumí náána""",NA,NA,"""{CL}10·({CL}8""","EAT",NA,NA
"7412","""laar1238-1-80-1""","""laar1238-1""",NA,"80",NA,"""makuumí náána""","""makuumí náána""",NA,NA,"""{CL}10·({CL}8""","EAT",NA,NA
"7413","""laar1238-1-90-1""","""laar1238-1""",NA,"90",NA,"""makuumí vwá""","""makuumí vwá""",NA,NA,"""{CL}10·({CL}9""","EAT",NA,NA
"7414","""laar1238-1-90-1""","""laar1238-1""",NA,"90",NA,"""makuumí vwá""","""makuumí vwá""",NA,NA,"""{CL}10·({CL}9""","EAT",NA,NA
"7415","""laar1238-1-100-1""","""laar1238-1""",NA,"100",NA,"""nkáma""","""nkáma""",NA,NA,"""100""","EAT",NA,NA
"7416","""laar1238-1-100-1""","""laar1238-1""",NA,"100",NA,"""nkáma""","""nkáma""",NA,NA,"""100""","EAT",NA,NA
"7417","""laar1238-1-200-1""","""laar1238-1""",NA,"200",NA,"""nkáma zoolé""","""nkáma zoolé""",NA,NA,"""100·2""","EAT",NA,NA
"7418","""laar1238-1-200-1""","""laar1238-1""",NA,"200",NA,"""nkáma zoolé""","""nkáma zoolé""",NA,NA,"""100·2""","EAT",NA,NA
"7419","""laar1238-1-1000-1""","""laar1238-1""",NA,"1000",NA,"""fuundá""","""fuundá""",NA,NA,"""1000""","EAT",NA,NA
"7420","""laar1238-1-1000-1""","""laar1238-1""",NA,"1000",NA,"""fuundá""","""fuundá""",NA,NA,"""1000""","EAT",NA,NA
"7421","""laar1238-1-1000-2""","""laar1238-1""",NA,"1000",NA,"""nkáma kuumí""","""nkáma kuumí""",NA,NA,"""100·10""","EAT",NA,"""( 100 x 10 )"""
"7422","""laar1238-1-1000-2""","""laar1238-1""",NA,"1000",NA,"""nkáma kuumí""","""nkáma kuumí""",NA,NA,"""100·10""","EAT",NA,"""( 100 x 10 )"""
"7423","""laar1238-1-2000-1""","""laar1238-1""",NA,"2000",NA,"""mafuundá moolé""","""mafuundá moolé""",NA,NA,"""{CL}1000·{CL}2""","EAT",NA,NA
"7424","""laar1238-1-2000-1""","""laar1238-1""",NA,"2000",NA,"""mafuundá moolé""","""mafuundá moolé""",NA,NA,"""{CL}1000·{CL}2""","EAT",NA,NA
"7425","numerals-lamn1239-1-one-1","numerals-lamn1239-1","Chan2019","one","1","mɔ̀ʔɔ́n","moon",NA,"FALSE","1","EAT",NA,NA
"7426","numerals-lamn1239-1-two-1","numerals-lamn1239-1","Chan2019","two","2","bàà","baa",NA,"FALSE","2","EAT",NA,NA
"7427","numerals-lamn1239-1-three-1","numerals-lamn1239-1","Chan2019","three","3","táár","taar",NA,"FALSE","3","EAT",NA,NA
"7428","numerals-lamn1239-1-four-1","numerals-lamn1239-1","Chan2019","four","4","kwɛ̀ɛ̀","kwee",NA,"FALSE","4","EAT",NA,NA
"7429","numerals-lamn1239-1-five-1","numerals-lamn1239-1","Chan2019","five","5","tàn","tan",NA,"FALSE","5","EAT",NA,NA
"7430","numerals-lamn1239-1-six-1","numerals-lamn1239-1","Chan2019","six","6","ntùùfú","ntuufu",NA,"FALSE","6","EAT",NA,NA
"7431","numerals-lamn1239-1-seven-1","numerals-lamn1239-1","Chan2019","seven","7","sààmbà","saamba",NA,"FALSE","7","EAT",NA,NA
"7432","numerals-lamn1239-1-eight-1","numerals-lamn1239-1","Chan2019","eight","8","wāāmɛ́","waame",NA,"FALSE","8","EAT",NA,NA
"7433","numerals-lamn1239-1-nine-1","numerals-lamn1239-1","Chan2019","nine","9","bvə̀ʔə̀","bvaa",NA,"FALSE","9","EAT",NA,NA
"7434","numerals-lamn1239-1-ten-1","numerals-lamn1239-1","Chan2019","ten","10","ɣwə̀m","gwam",NA,"FALSE","10","EAT",NA,NA
"7435","numerals-lamn1239-1-eleven-1","numerals-lamn1239-1","Chan2019","eleven","11","nʃɔ̀v mɔ̀ʔɔ́n ē ɣwə̀m","nsovmoonegwam",NA,"FALSE","{LIG}1+{and}10","EAT",NA,NA
"7436","numerals-lamn1239-1-twelve-1","numerals-lamn1239-1","Chan2019","twelve","12","nʃɔ̀v sìbàà ē ɣwə̀m","nsovsibaaegwam",NA,"FALSE","{LIG}2+{and}10","EAT",NA,NA
"7437","numerals-lamn1239-1-thirteen-1","numerals-lamn1239-1","Chan2019","thirteen","13","nʃɔ̀v sìbàà ē ɣwə̀m","nsovsibaaegwam",NA,"FALSE","?","EAT",NA,"{LIG}2+{and}10"
"7438","numerals-lamn1239-1-fourteen-1","numerals-lamn1239-1","Chan2019","fourteen","14","nʃɔ̀v sìkwɛ̀ɛ̀ ē ɣwə̀m","nsovsikweeegwam",NA,"FALSE","{LIG}4+{and}10","EAT",NA,NA
"7439","numerals-lamn1239-1-fifteen-1","numerals-lamn1239-1","Chan2019","fifteen","15","nʃɔ̀v tàn ē ɣwə̀m","nsovtanegwam",NA,"FALSE","{LIG}5+{and}10","EAT",NA,NA
"7440","numerals-lamn1239-1-sixteen-1","numerals-lamn1239-1","Chan2019","sixteen","16","nʃɔ̀v ntùùfú ē ɣwə̀m","nsovntuufuegwam",NA,"FALSE","{LIG}6+{and}10","EAT",NA,NA
"7441","numerals-lamn1239-1-seventeen-1","numerals-lamn1239-1","Chan2019","seventeen","17","nʃɔ̀v sààmbà ē ɣwə̀m","nsovsaambaegwam",NA,"FALSE","{LIG}7+{and}10","EAT",NA,NA
"7442","numerals-lamn1239-1-eighteen-1","numerals-lamn1239-1","Chan2019","eighteen","18","nʃɔ̀v wāāmɛ́ ē ɣwə̀m","nsovwaameegwam",NA,"FALSE","{LIG}8+{and}10","EAT",NA,NA
"7443","numerals-lamn1239-1-nineteen-1","numerals-lamn1239-1","Chan2019","nineteen","19","nʃɔ̀v bvə̀ʔə̀ ē ɣwə̀m","nsovbvaaegwam",NA,"FALSE","{LIG}9+{and}10","EAT",NA,NA
"7444","numerals-lamn1239-1-twenty-1","numerals-lamn1239-1","Chan2019","twenty","20","mbàà","mbaa",NA,"FALSE","20","EAT",NA,NA
